X_Coordinate,Y_Coordinate,GlacierName,GlacierID
-334925,-2824175,Kangiata Nunaata Sermia,L
-334925,-2824925,Kangiata Nunaata Sermia,L
-334925,-2825675,Kangiata Nunaata Sermia,L
-334925,-2826425,Kangiata Nunaata Sermia,L
-334925,-2827175,Kangiata Nunaata Sermia,L
-334925,-2827925,Kangiata Nunaata Sermia,L
-334925,-2828675,Kangiata Nunaata Sermia,L
-334925,-2829425,Kangiata Nunaata Sermia,L
-334925,-2830175,Kangiata Nunaata Sermia,L
-334925,-2830925,Kangiata Nunaata Sermia,L
-334925,-2831675,Kangiata Nunaata Sermia,L
-334175,-2818175,Kangiata Nunaata Sermia,L
-334175,-2818925,Kangiata Nunaata Sermia,L
-334175,-2819675,Kangiata Nunaata Sermia,L
-334175,-2820425,Kangiata Nunaata Sermia,L
-334175,-2821175,Kangiata Nunaata Sermia,L
-334175,-2821925,Kangiata Nunaata Sermia,L
-334175,-2822675,Kangiata Nunaata Sermia,L
-334175,-2823425,Kangiata Nunaata Sermia,L
-334175,-2824175,Kangiata Nunaata Sermia,L
-334175,-2825675,Kangiata Nunaata Sermia,L
-334175,-2826425,Kangiata Nunaata Sermia,L
-334175,-2827175,Kangiata Nunaata Sermia,L
-334175,-2827925,Kangiata Nunaata Sermia,L
-334175,-2828675,Kangiata Nunaata Sermia,L
-334175,-2830925,Kangiata Nunaata Sermia,L
-334175,-2831675,Kangiata Nunaata Sermia,L
-333425,-2816675,Kangiata Nunaata Sermia,L
-333425,-2817425,Kangiata Nunaata Sermia,L
-333425,-2818175,Kangiata Nunaata Sermia,L
-333425,-2818925,Kangiata Nunaata Sermia,L
-333425,-2819675,Kangiata Nunaata Sermia,L
-333425,-2820425,Kangiata Nunaata Sermia,L
-333425,-2821175,Kangiata Nunaata Sermia,L
-333425,-2821925,Kangiata Nunaata Sermia,L
-333425,-2822675,Kangiata Nunaata Sermia,L
-333425,-2825675,Kangiata Nunaata Sermia,L
-333425,-2826425,Kangiata Nunaata Sermia,L
-333425,-2827175,Kangiata Nunaata Sermia,L
-333425,-2827925,Kangiata Nunaata Sermia,L
-333425,-2828675,Kangiata Nunaata Sermia,L
-333425,-2830925,Kangiata Nunaata Sermia,L
-333425,-2831675,Kangiata Nunaata Sermia,L
-332675,-2814425,Kangiata Nunaata Sermia,L
-332675,-2815175,Kangiata Nunaata Sermia,L
-332675,-2815925,Kangiata Nunaata Sermia,L
-332675,-2816675,Kangiata Nunaata Sermia,L
-332675,-2817425,Kangiata Nunaata Sermia,L
-332675,-2818175,Kangiata Nunaata Sermia,L
-332675,-2818925,Kangiata Nunaata Sermia,L
-332675,-2819675,Kangiata Nunaata Sermia,L
-332675,-2820425,Kangiata Nunaata Sermia,L
-332675,-2821175,Kangiata Nunaata Sermia,L
-332675,-2821925,Kangiata Nunaata Sermia,L
-332675,-2826425,Kangiata Nunaata Sermia,L
-332675,-2827175,Kangiata Nunaata Sermia,L
-332675,-2827925,Kangiata Nunaata Sermia,L
-332675,-2828675,Kangiata Nunaata Sermia,L
-332675,-2829425,Kangiata Nunaata Sermia,L
-332675,-2830175,Kangiata Nunaata Sermia,L
-332675,-2831675,Kangiata Nunaata Sermia,L
-332675,-2832425,Kangiata Nunaata Sermia,L
-331925,-2814425,Kangiata Nunaata Sermia,L
-331925,-2815175,Kangiata Nunaata Sermia,L
-331925,-2815925,Kangiata Nunaata Sermia,L
-331925,-2816675,Kangiata Nunaata Sermia,L
-331925,-2817425,Kangiata Nunaata Sermia,L
-331925,-2818175,Kangiata Nunaata Sermia,L
-331925,-2818925,Kangiata Nunaata Sermia,L
-331925,-2819675,Kangiata Nunaata Sermia,L
-331925,-2820425,Kangiata Nunaata Sermia,L
-331925,-2821175,Kangiata Nunaata Sermia,L
-331925,-2825675,Kangiata Nunaata Sermia,L
-331925,-2826425,Kangiata Nunaata Sermia,L
-331925,-2827175,Kangiata Nunaata Sermia,L
-331925,-2827925,Kangiata Nunaata Sermia,L
-331925,-2828675,Kangiata Nunaata Sermia,L
-331925,-2829425,Kangiata Nunaata Sermia,L
-331175,-2814425,Kangiata Nunaata Sermia,L
-331175,-2815175,Kangiata Nunaata Sermia,L
-331175,-2815925,Kangiata Nunaata Sermia,L
-331175,-2816675,Kangiata Nunaata Sermia,L
-331175,-2817425,Kangiata Nunaata Sermia,L
-331175,-2818175,Kangiata Nunaata Sermia,L
-331175,-2818925,Kangiata Nunaata Sermia,L
-331175,-2819675,Kangiata Nunaata Sermia,L
-331175,-2820425,Kangiata Nunaata Sermia,L
-331175,-2821175,Kangiata Nunaata Sermia,L
-331175,-2821925,Kangiata Nunaata Sermia,L
-331175,-2824925,Kangiata Nunaata Sermia,L
-331175,-2825675,Kangiata Nunaata Sermia,L
-331175,-2827925,Kangiata Nunaata Sermia,L
-331175,-2829425,Kangiata Nunaata Sermia,L
-331175,-2830175,Kangiata Nunaata Sermia,L
-331175,-2830925,Kangiata Nunaata Sermia,L
-331175,-2833175,Kangiata Nunaata Sermia,L
-330425,-2812175,Kangiata Nunaata Sermia,L
-330425,-2812925,Kangiata Nunaata Sermia,L
-330425,-2813675,Kangiata Nunaata Sermia,L
-330425,-2814425,Kangiata Nunaata Sermia,L
-330425,-2815175,Kangiata Nunaata Sermia,L
-330425,-2815925,Kangiata Nunaata Sermia,L
-330425,-2816675,Kangiata Nunaata Sermia,L
-330425,-2817425,Kangiata Nunaata Sermia,L
-330425,-2818175,Kangiata Nunaata Sermia,L
-330425,-2818925,Kangiata Nunaata Sermia,L
-330425,-2819675,Kangiata Nunaata Sermia,L
-330425,-2820425,Kangiata Nunaata Sermia,L
-330425,-2821175,Kangiata Nunaata Sermia,L
-330425,-2830175,Kangiata Nunaata Sermia,L
-330425,-2830925,Kangiata Nunaata Sermia,L
-330425,-2831675,Kangiata Nunaata Sermia,L
-330425,-2832425,Kangiata Nunaata Sermia,L
-330425,-2833175,Kangiata Nunaata Sermia,L
-329675,-2804675,Kangiata Nunaata Sermia,L
-329675,-2812175,Kangiata Nunaata Sermia,L
-329675,-2812925,Kangiata Nunaata Sermia,L
-329675,-2813675,Kangiata Nunaata Sermia,L
-329675,-2814425,Kangiata Nunaata Sermia,L
-329675,-2815175,Kangiata Nunaata Sermia,L
-329675,-2815925,Kangiata Nunaata Sermia,L
-329675,-2816675,Kangiata Nunaata Sermia,L
-329675,-2817425,Kangiata Nunaata Sermia,L
-329675,-2818175,Kangiata Nunaata Sermia,L
-329675,-2818925,Kangiata Nunaata Sermia,L
-329675,-2819675,Kangiata Nunaata Sermia,L
-329675,-2820425,Kangiata Nunaata Sermia,L
-329675,-2821175,Kangiata Nunaata Sermia,L
-329675,-2829425,Kangiata Nunaata Sermia,L
-329675,-2830175,Kangiata Nunaata Sermia,L
-329675,-2830925,Kangiata Nunaata Sermia,L
-329675,-2831675,Kangiata Nunaata Sermia,L
-329675,-2832425,Kangiata Nunaata Sermia,L
-329675,-2833175,Kangiata Nunaata Sermia,L
-328925,-2804675,Kangiata Nunaata Sermia,L
-328925,-2807675,Kangiata Nunaata Sermia,L
-328925,-2808425,Kangiata Nunaata Sermia,L
-328925,-2809925,Kangiata Nunaata Sermia,L
-328925,-2810675,Kangiata Nunaata Sermia,L
-328925,-2811425,Kangiata Nunaata Sermia,L
-328925,-2812175,Kangiata Nunaata Sermia,L
-328925,-2812925,Kangiata Nunaata Sermia,L
-328925,-2813675,Kangiata Nunaata Sermia,L
-328925,-2814425,Kangiata Nunaata Sermia,L
-328925,-2815175,Kangiata Nunaata Sermia,L
-328925,-2815925,Kangiata Nunaata Sermia,L
-328925,-2816675,Kangiata Nunaata Sermia,L
-328925,-2817425,Kangiata Nunaata Sermia,L
-328925,-2818175,Kangiata Nunaata Sermia,L
-328925,-2818925,Kangiata Nunaata Sermia,L
-328925,-2819675,Kangiata Nunaata Sermia,L
-328925,-2820425,Kangiata Nunaata Sermia,L
-328925,-2821175,Kangiata Nunaata Sermia,L
-328925,-2828675,Kangiata Nunaata Sermia,L
-328925,-2829425,Kangiata Nunaata Sermia,L
-328925,-2830175,Kangiata Nunaata Sermia,L
-328175,-2804675,Kangiata Nunaata Sermia,L
-328175,-2806175,Kangiata Nunaata Sermia,L
-328175,-2806925,Kangiata Nunaata Sermia,L
-328175,-2807675,Kangiata Nunaata Sermia,L
-328175,-2808425,Kangiata Nunaata Sermia,L
-328175,-2809175,Kangiata Nunaata Sermia,L
-328175,-2809925,Kangiata Nunaata Sermia,L
-328175,-2810675,Kangiata Nunaata Sermia,L
-328175,-2811425,Kangiata Nunaata Sermia,L
-328175,-2812175,Kangiata Nunaata Sermia,L
-328175,-2812925,Kangiata Nunaata Sermia,L
-328175,-2813675,Kangiata Nunaata Sermia,L
-328175,-2814425,Kangiata Nunaata Sermia,L
-328175,-2815175,Kangiata Nunaata Sermia,L
-328175,-2815925,Kangiata Nunaata Sermia,L
-328175,-2816675,Kangiata Nunaata Sermia,L
-328175,-2817425,Kangiata Nunaata Sermia,L
-328175,-2818175,Kangiata Nunaata Sermia,L
-328175,-2818925,Kangiata Nunaata Sermia,L
-328175,-2819675,Kangiata Nunaata Sermia,L
-328175,-2820425,Kangiata Nunaata Sermia,L
-328175,-2821175,Kangiata Nunaata Sermia,L
-328175,-2821925,Kangiata Nunaata Sermia,L
-328175,-2827925,Kangiata Nunaata Sermia,L
-328175,-2828675,Kangiata Nunaata Sermia,L
-328175,-2829425,Kangiata Nunaata Sermia,L
-327425,-2803925,Kangiata Nunaata Sermia,L
-327425,-2804675,Kangiata Nunaata Sermia,L
-327425,-2805425,Kangiata Nunaata Sermia,L
-327425,-2806175,Kangiata Nunaata Sermia,L
-327425,-2806925,Kangiata Nunaata Sermia,L
-327425,-2807675,Kangiata Nunaata Sermia,L
-327425,-2808425,Kangiata Nunaata Sermia,L
-327425,-2809175,Kangiata Nunaata Sermia,L
-327425,-2809925,Kangiata Nunaata Sermia,L
-327425,-2810675,Kangiata Nunaata Sermia,L
-327425,-2811425,Kangiata Nunaata Sermia,L
-327425,-2812175,Kangiata Nunaata Sermia,L
-327425,-2812925,Kangiata Nunaata Sermia,L
-327425,-2813675,Kangiata Nunaata Sermia,L
-327425,-2814425,Kangiata Nunaata Sermia,L
-327425,-2815175,Kangiata Nunaata Sermia,L
-327425,-2815925,Kangiata Nunaata Sermia,L
-327425,-2816675,Kangiata Nunaata Sermia,L
-327425,-2817425,Kangiata Nunaata Sermia,L
-327425,-2818175,Kangiata Nunaata Sermia,L
-327425,-2818925,Kangiata Nunaata Sermia,L
-327425,-2819675,Kangiata Nunaata Sermia,L
-327425,-2820425,Kangiata Nunaata Sermia,L
-327425,-2821175,Kangiata Nunaata Sermia,L
-327425,-2821925,Kangiata Nunaata Sermia,L
-327425,-2827175,Kangiata Nunaata Sermia,L
-327425,-2827925,Kangiata Nunaata Sermia,L
-327425,-2828675,Kangiata Nunaata Sermia,L
-327425,-2829425,Kangiata Nunaata Sermia,L
-326675,-2802425,Kangiata Nunaata Sermia,L
-326675,-2803175,Kangiata Nunaata Sermia,L
-326675,-2803925,Kangiata Nunaata Sermia,L
-326675,-2804675,Kangiata Nunaata Sermia,L
-326675,-2805425,Kangiata Nunaata Sermia,L
-326675,-2806175,Kangiata Nunaata Sermia,L
-326675,-2806925,Kangiata Nunaata Sermia,L
-326675,-2807675,Kangiata Nunaata Sermia,L
-326675,-2808425,Kangiata Nunaata Sermia,L
-326675,-2809175,Kangiata Nunaata Sermia,L
-326675,-2809925,Kangiata Nunaata Sermia,L
-326675,-2810675,Kangiata Nunaata Sermia,L
-326675,-2811425,Kangiata Nunaata Sermia,L
-326675,-2812175,Kangiata Nunaata Sermia,L
-326675,-2812925,Kangiata Nunaata Sermia,L
-326675,-2813675,Kangiata Nunaata Sermia,L
-326675,-2814425,Kangiata Nunaata Sermia,L
-326675,-2815175,Kangiata Nunaata Sermia,L
-326675,-2815925,Kangiata Nunaata Sermia,L
-326675,-2816675,Kangiata Nunaata Sermia,L
-326675,-2817425,Kangiata Nunaata Sermia,L
-326675,-2818175,Kangiata Nunaata Sermia,L
-326675,-2818925,Kangiata Nunaata Sermia,L
-326675,-2819675,Kangiata Nunaata Sermia,L
-326675,-2820425,Kangiata Nunaata Sermia,L
-326675,-2821175,Kangiata Nunaata Sermia,L
-326675,-2827175,Kangiata Nunaata Sermia,L
-326675,-2827925,Kangiata Nunaata Sermia,L
-326675,-2828675,Kangiata Nunaata Sermia,L
-326675,-2829425,Kangiata Nunaata Sermia,L
-325925,-2802425,Kangiata Nunaata Sermia,L
-325925,-2803175,Kangiata Nunaata Sermia,L
-325925,-2803925,Kangiata Nunaata Sermia,L
-325925,-2804675,Kangiata Nunaata Sermia,L
-325925,-2805425,Kangiata Nunaata Sermia,L
-325925,-2806175,Kangiata Nunaata Sermia,L
-325925,-2806925,Kangiata Nunaata Sermia,L
-325925,-2807675,Kangiata Nunaata Sermia,L
-325925,-2808425,Kangiata Nunaata Sermia,L
-325925,-2809175,Kangiata Nunaata Sermia,L
-325925,-2809925,Kangiata Nunaata Sermia,L
-325925,-2810675,Kangiata Nunaata Sermia,L
-325925,-2811425,Kangiata Nunaata Sermia,L
-325925,-2812175,Kangiata Nunaata Sermia,L
-325925,-2812925,Kangiata Nunaata Sermia,L
-325925,-2813675,Kangiata Nunaata Sermia,L
-325925,-2818175,Kangiata Nunaata Sermia,L
-325925,-2818925,Kangiata Nunaata Sermia,L
-325925,-2819675,Kangiata Nunaata Sermia,L
-325925,-2820425,Kangiata Nunaata Sermia,L
-325925,-2826425,Kangiata Nunaata Sermia,L
-325925,-2827175,Kangiata Nunaata Sermia,L
-325175,-2801675,Kangiata Nunaata Sermia,L
-325175,-2802425,Kangiata Nunaata Sermia,L
-325175,-2803175,Kangiata Nunaata Sermia,L
-325175,-2803925,Kangiata Nunaata Sermia,L
-325175,-2804675,Kangiata Nunaata Sermia,L
-325175,-2805425,Kangiata Nunaata Sermia,L
-325175,-2806175,Kangiata Nunaata Sermia,L
-325175,-2806925,Kangiata Nunaata Sermia,L
-325175,-2807675,Kangiata Nunaata Sermia,L
-325175,-2808425,Kangiata Nunaata Sermia,L
-325175,-2809175,Kangiata Nunaata Sermia,L
-325175,-2809925,Kangiata Nunaata Sermia,L
-325175,-2810675,Kangiata Nunaata Sermia,L
-325175,-2811425,Kangiata Nunaata Sermia,L
-325175,-2812175,Kangiata Nunaata Sermia,L
-325175,-2812925,Kangiata Nunaata Sermia,L
-325175,-2813675,Kangiata Nunaata Sermia,L
-325175,-2818175,Kangiata Nunaata Sermia,L
-325175,-2818925,Kangiata Nunaata Sermia,L
-325175,-2819675,Kangiata Nunaata Sermia,L
-325175,-2820425,Kangiata Nunaata Sermia,L
-325175,-2825675,Kangiata Nunaata Sermia,L
-325175,-2826425,Kangiata Nunaata Sermia,L
-325175,-2827175,Kangiata Nunaata Sermia,L
-324425,-2800175,Kangiata Nunaata Sermia,L
-324425,-2800925,Kangiata Nunaata Sermia,L
-324425,-2801675,Kangiata Nunaata Sermia,L
-324425,-2802425,Kangiata Nunaata Sermia,L
-324425,-2803175,Kangiata Nunaata Sermia,L
-324425,-2803925,Kangiata Nunaata Sermia,L
-324425,-2804675,Kangiata Nunaata Sermia,L
-324425,-2805425,Kangiata Nunaata Sermia,L
-324425,-2806175,Kangiata Nunaata Sermia,L
-324425,-2806925,Kangiata Nunaata Sermia,L
-324425,-2808425,Kangiata Nunaata Sermia,L
-324425,-2809175,Kangiata Nunaata Sermia,L
-324425,-2809925,Kangiata Nunaata Sermia,L
-324425,-2810675,Kangiata Nunaata Sermia,L
-324425,-2811425,Kangiata Nunaata Sermia,L
-324425,-2812175,Kangiata Nunaata Sermia,L
-324425,-2812925,Kangiata Nunaata Sermia,L
-324425,-2813675,Kangiata Nunaata Sermia,L
-324425,-2818175,Kangiata Nunaata Sermia,L
-324425,-2818925,Kangiata Nunaata Sermia,L
-324425,-2819675,Kangiata Nunaata Sermia,L
-324425,-2820425,Kangiata Nunaata Sermia,L
-324425,-2821175,Kangiata Nunaata Sermia,L
-324425,-2824925,Kangiata Nunaata Sermia,L
-324425,-2825675,Kangiata Nunaata Sermia,L
-324425,-2826425,Kangiata Nunaata Sermia,L
-323675,-2799425,Kangiata Nunaata Sermia,L
-323675,-2800175,Kangiata Nunaata Sermia,L
-323675,-2800925,Kangiata Nunaata Sermia,L
-323675,-2801675,Kangiata Nunaata Sermia,L
-323675,-2802425,Kangiata Nunaata Sermia,L
-323675,-2803175,Kangiata Nunaata Sermia,L
-323675,-2803925,Kangiata Nunaata Sermia,L
-323675,-2804675,Kangiata Nunaata Sermia,L
-323675,-2807675,Kangiata Nunaata Sermia,L
-323675,-2808425,Kangiata Nunaata Sermia,L
-323675,-2809175,Kangiata Nunaata Sermia,L
-323675,-2809925,Kangiata Nunaata Sermia,L
-323675,-2810675,Kangiata Nunaata Sermia,L
-323675,-2811425,Kangiata Nunaata Sermia,L
-323675,-2812175,Kangiata Nunaata Sermia,L
-323675,-2812925,Kangiata Nunaata Sermia,L
-323675,-2813675,Kangiata Nunaata Sermia,L
-323675,-2818175,Kangiata Nunaata Sermia,L
-323675,-2818925,Kangiata Nunaata Sermia,L
-323675,-2819675,Kangiata Nunaata Sermia,L
-323675,-2820425,Kangiata Nunaata Sermia,L
-323675,-2821175,Kangiata Nunaata Sermia,L
-323675,-2824925,Kangiata Nunaata Sermia,L
-323675,-2825675,Kangiata Nunaata Sermia,L
-322925,-2798675,Kangiata Nunaata Sermia,L
-322925,-2799425,Kangiata Nunaata Sermia,L
-322925,-2800175,Kangiata Nunaata Sermia,L
-322925,-2800925,Kangiata Nunaata Sermia,L
-322925,-2801675,Kangiata Nunaata Sermia,L
-322925,-2802425,Kangiata Nunaata Sermia,L
-322925,-2803175,Kangiata Nunaata Sermia,L
-322925,-2803925,Kangiata Nunaata Sermia,L
-322925,-2804675,Kangiata Nunaata Sermia,L
-322925,-2808425,Kangiata Nunaata Sermia,L
-322925,-2809175,Kangiata Nunaata Sermia,L
-322925,-2809925,Kangiata Nunaata Sermia,L
-322925,-2810675,Kangiata Nunaata Sermia,L
-322925,-2811425,Kangiata Nunaata Sermia,L
-322925,-2812175,Kangiata Nunaata Sermia,L
-322925,-2817425,Kangiata Nunaata Sermia,L
-322925,-2818175,Kangiata Nunaata Sermia,L
-322925,-2818925,Kangiata Nunaata Sermia,L
-322925,-2819675,Kangiata Nunaata Sermia,L
-322925,-2820425,Kangiata Nunaata Sermia,L
-322925,-2824925,Kangiata Nunaata Sermia,L
-322925,-2825675,Kangiata Nunaata Sermia,L
-322925,-2826425,Kangiata Nunaata Sermia,L
-322175,-2797925,Kangiata Nunaata Sermia,L
-322175,-2798675,Kangiata Nunaata Sermia,L
-322175,-2799425,Kangiata Nunaata Sermia,L
-322175,-2800175,Kangiata Nunaata Sermia,L
-322175,-2800925,Kangiata Nunaata Sermia,L
-322175,-2801675,Kangiata Nunaata Sermia,L
-322175,-2802425,Kangiata Nunaata Sermia,L
-322175,-2803175,Kangiata Nunaata Sermia,L
-322175,-2803925,Kangiata Nunaata Sermia,L
-322175,-2804675,Kangiata Nunaata Sermia,L
-322175,-2805425,Kangiata Nunaata Sermia,L
-322175,-2806925,Kangiata Nunaata Sermia,L
-322175,-2807675,Kangiata Nunaata Sermia,L
-322175,-2808425,Kangiata Nunaata Sermia,L
-322175,-2809175,Kangiata Nunaata Sermia,L
-322175,-2809925,Kangiata Nunaata Sermia,L
-322175,-2810675,Kangiata Nunaata Sermia,L
-322175,-2811425,Kangiata Nunaata Sermia,L
-322175,-2816675,Kangiata Nunaata Sermia,L
-322175,-2817425,Kangiata Nunaata Sermia,L
-322175,-2818175,Kangiata Nunaata Sermia,L
-322175,-2818925,Kangiata Nunaata Sermia,L
-322175,-2819675,Kangiata Nunaata Sermia,L
-322175,-2820425,Kangiata Nunaata Sermia,L
-322175,-2821175,Kangiata Nunaata Sermia,L
-322175,-2825675,Kangiata Nunaata Sermia,L
-322175,-2826425,Kangiata Nunaata Sermia,L
-321425,-2797925,Kangiata Nunaata Sermia,L
-321425,-2798675,Kangiata Nunaata Sermia,L
-321425,-2799425,Kangiata Nunaata Sermia,L
-321425,-2800175,Kangiata Nunaata Sermia,L
-321425,-2800925,Kangiata Nunaata Sermia,L
-321425,-2801675,Kangiata Nunaata Sermia,L
-321425,-2802425,Kangiata Nunaata Sermia,L
-321425,-2803175,Kangiata Nunaata Sermia,L
-321425,-2803925,Kangiata Nunaata Sermia,L
-321425,-2804675,Kangiata Nunaata Sermia,L
-321425,-2805425,Kangiata Nunaata Sermia,L
-321425,-2806925,Kangiata Nunaata Sermia,L
-321425,-2807675,Kangiata Nunaata Sermia,L
-321425,-2808425,Kangiata Nunaata Sermia,L
-321425,-2809175,Kangiata Nunaata Sermia,L
-321425,-2809925,Kangiata Nunaata Sermia,L
-321425,-2810675,Kangiata Nunaata Sermia,L
-321425,-2816675,Kangiata Nunaata Sermia,L
-321425,-2817425,Kangiata Nunaata Sermia,L
-321425,-2818175,Kangiata Nunaata Sermia,L
-321425,-2818925,Kangiata Nunaata Sermia,L
-321425,-2819675,Kangiata Nunaata Sermia,L
-321425,-2820425,Kangiata Nunaata Sermia,L
-321425,-2821175,Kangiata Nunaata Sermia,L
-321425,-2826425,Kangiata Nunaata Sermia,L
-320675,-2795675,Kangiata Nunaata Sermia,L
-320675,-2796425,Kangiata Nunaata Sermia,L
-320675,-2797175,Kangiata Nunaata Sermia,L
-320675,-2797925,Kangiata Nunaata Sermia,L
-320675,-2798675,Kangiata Nunaata Sermia,L
-320675,-2799425,Kangiata Nunaata Sermia,L
-320675,-2800175,Kangiata Nunaata Sermia,L
-320675,-2800925,Kangiata Nunaata Sermia,L
-320675,-2801675,Kangiata Nunaata Sermia,L
-320675,-2802425,Kangiata Nunaata Sermia,L
-320675,-2803175,Kangiata Nunaata Sermia,L
-320675,-2803925,Kangiata Nunaata Sermia,L
-320675,-2804675,Kangiata Nunaata Sermia,L
-320675,-2805425,Kangiata Nunaata Sermia,L
-320675,-2806175,Kangiata Nunaata Sermia,L
-320675,-2806925,Kangiata Nunaata Sermia,L
-320675,-2807675,Kangiata Nunaata Sermia,L
-320675,-2808425,Kangiata Nunaata Sermia,L
-320675,-2809175,Kangiata Nunaata Sermia,L
-320675,-2809925,Kangiata Nunaata Sermia,L
-320675,-2815925,Kangiata Nunaata Sermia,L
-320675,-2816675,Kangiata Nunaata Sermia,L
-320675,-2817425,Kangiata Nunaata Sermia,L
-320675,-2818175,Kangiata Nunaata Sermia,L
-320675,-2818925,Kangiata Nunaata Sermia,L
-320675,-2819675,Kangiata Nunaata Sermia,L
-320675,-2820425,Kangiata Nunaata Sermia,L
-320675,-2821175,Kangiata Nunaata Sermia,L
-320675,-2821925,Kangiata Nunaata Sermia,L
-320675,-2826425,Kangiata Nunaata Sermia,L
-320675,-2827175,Kangiata Nunaata Sermia,L
-319925,-2794925,Kangiata Nunaata Sermia,L
-319925,-2795675,Kangiata Nunaata Sermia,L
-319925,-2796425,Kangiata Nunaata Sermia,L
-319925,-2797175,Kangiata Nunaata Sermia,L
-319925,-2797925,Kangiata Nunaata Sermia,L
-319925,-2798675,Kangiata Nunaata Sermia,L
-319925,-2799425,Kangiata Nunaata Sermia,L
-319925,-2800175,Kangiata Nunaata Sermia,L
-319925,-2800925,Kangiata Nunaata Sermia,L
-319925,-2801675,Kangiata Nunaata Sermia,L
-319925,-2803175,Kangiata Nunaata Sermia,L
-319925,-2803925,Kangiata Nunaata Sermia,L
-319925,-2804675,Kangiata Nunaata Sermia,L
-319925,-2805425,Kangiata Nunaata Sermia,L
-319925,-2806175,Kangiata Nunaata Sermia,L
-319925,-2806925,Kangiata Nunaata Sermia,L
-319925,-2807675,Kangiata Nunaata Sermia,L
-319925,-2808425,Kangiata Nunaata Sermia,L
-319925,-2809175,Kangiata Nunaata Sermia,L
-319925,-2809925,Kangiata Nunaata Sermia,L
-319925,-2815925,Kangiata Nunaata Sermia,L
-319925,-2816675,Kangiata Nunaata Sermia,L
-319925,-2817425,Kangiata Nunaata Sermia,L
-319925,-2818175,Kangiata Nunaata Sermia,L
-319925,-2818925,Kangiata Nunaata Sermia,L
-319925,-2819675,Kangiata Nunaata Sermia,L
-319925,-2820425,Kangiata Nunaata Sermia,L
-319925,-2821175,Kangiata Nunaata Sermia,L
-319925,-2821925,Kangiata Nunaata Sermia,L
-319925,-2827175,Kangiata Nunaata Sermia,L
-319925,-2827925,Kangiata Nunaata Sermia,L
-319175,-2794925,Kangiata Nunaata Sermia,L
-319175,-2795675,Kangiata Nunaata Sermia,L
-319175,-2796425,Kangiata Nunaata Sermia,L
-319175,-2797175,Kangiata Nunaata Sermia,L
-319175,-2797925,Kangiata Nunaata Sermia,L
-319175,-2798675,Kangiata Nunaata Sermia,L
-319175,-2799425,Kangiata Nunaata Sermia,L
-319175,-2800175,Kangiata Nunaata Sermia,L
-319175,-2800925,Kangiata Nunaata Sermia,L
-319175,-2805425,Kangiata Nunaata Sermia,L
-319175,-2806175,Kangiata Nunaata Sermia,L
-319175,-2806925,Kangiata Nunaata Sermia,L
-319175,-2807675,Kangiata Nunaata Sermia,L
-319175,-2808425,Kangiata Nunaata Sermia,L
-319175,-2809175,Kangiata Nunaata Sermia,L
-319175,-2815175,Kangiata Nunaata Sermia,L
-319175,-2815925,Kangiata Nunaata Sermia,L
-319175,-2817425,Kangiata Nunaata Sermia,L
-319175,-2818175,Kangiata Nunaata Sermia,L
-319175,-2818925,Kangiata Nunaata Sermia,L
-319175,-2819675,Kangiata Nunaata Sermia,L
-319175,-2820425,Kangiata Nunaata Sermia,L
-319175,-2821175,Kangiata Nunaata Sermia,L
-319175,-2827175,Kangiata Nunaata Sermia,L
-319175,-2827925,Kangiata Nunaata Sermia,L
-319175,-2828675,Kangiata Nunaata Sermia,L
-318425,-2793425,Kangiata Nunaata Sermia,L
-318425,-2794175,Kangiata Nunaata Sermia,L
-318425,-2794925,Kangiata Nunaata Sermia,L
-318425,-2795675,Kangiata Nunaata Sermia,L
-318425,-2796425,Kangiata Nunaata Sermia,L
-318425,-2797175,Kangiata Nunaata Sermia,L
-318425,-2797925,Kangiata Nunaata Sermia,L
-318425,-2798675,Kangiata Nunaata Sermia,L
-318425,-2799425,Kangiata Nunaata Sermia,L
-318425,-2800175,Kangiata Nunaata Sermia,L
-318425,-2800925,Kangiata Nunaata Sermia,L
-318425,-2804675,Kangiata Nunaata Sermia,L
-318425,-2805425,Kangiata Nunaata Sermia,L
-318425,-2806175,Kangiata Nunaata Sermia,L
-318425,-2806925,Kangiata Nunaata Sermia,L
-318425,-2807675,Kangiata Nunaata Sermia,L
-318425,-2814425,Kangiata Nunaata Sermia,L
-318425,-2815175,Kangiata Nunaata Sermia,L
-318425,-2818175,Kangiata Nunaata Sermia,L
-318425,-2818925,Kangiata Nunaata Sermia,L
-318425,-2819675,Kangiata Nunaata Sermia,L
-318425,-2820425,Kangiata Nunaata Sermia,L
-318425,-2821175,Kangiata Nunaata Sermia,L
-318425,-2827175,Kangiata Nunaata Sermia,L
-318425,-2827925,Kangiata Nunaata Sermia,L
-318425,-2828675,Kangiata Nunaata Sermia,L
-317675,-2791175,Kangiata Nunaata Sermia,L
-317675,-2793425,Kangiata Nunaata Sermia,L
-317675,-2794175,Kangiata Nunaata Sermia,L
-317675,-2794925,Kangiata Nunaata Sermia,L
-317675,-2795675,Kangiata Nunaata Sermia,L
-317675,-2796425,Kangiata Nunaata Sermia,L
-317675,-2797175,Kangiata Nunaata Sermia,L
-317675,-2797925,Kangiata Nunaata Sermia,L
-317675,-2798675,Kangiata Nunaata Sermia,L
-317675,-2799425,Kangiata Nunaata Sermia,L
-317675,-2800175,Kangiata Nunaata Sermia,L
